compound_id,district_id,district_desc,neighborhood_id,neighborhood_desc,income
01001,1,Ciutat Vella,1,el Raval,13657.0
01002,1,Ciutat Vella,1,el Raval,10724.0
01003,1,Ciutat Vella,1,el Raval,11017.0
01004,1,Ciutat Vella,1,el Raval,13156.0
01005,1,Ciutat Vella,1,el Raval,11426.0
01006,1,Ciutat Vella,1,el Raval,12444.0
01007,1,Ciutat Vella,1,el Raval,11809.0
01008,1,Ciutat Vella,1,el Raval,8836.0
01009,1,Ciutat Vella,1,el Raval,11919.0
01010,1,Ciutat Vella,1,el Raval,10457.0
01011,1,Ciutat Vella,1,el Raval,9366.0
01012,1,Ciutat Vella,1,el Raval,12561.0
01013,1,Ciutat Vella,1,el Raval,12656.0
01014,1,Ciutat Vella,1,el Raval,11673.0
01015,1,Ciutat Vella,1,el Raval,12404.0
01016,1,Ciutat Vella,1,el Raval,11261.0
01017,1,Ciutat Vella,1,el Raval,10471.0
01018,1,Ciutat Vella,1,el Raval,11415.0
01019,1,Ciutat Vella,1,el Raval,11327.0
01020,1,Ciutat Vella,1,el Raval,18374.0
01021,1,Ciutat Vella,1,el Raval,17848.0
01022,1,Ciutat Vella,2,el Barri Gòtic,22371.0
01023,1,Ciutat Vella,2,el Barri Gòtic,19441.0
01025,1,Ciutat Vella,2,el Barri Gòtic,17934.0
01026,1,Ciutat Vella,2,el Barri Gòtic,18988.0
01027,1,Ciutat Vella,2,el Barri Gòtic,16470.0
01028,1,Ciutat Vella,2,el Barri Gòtic,15535.0
01029,1,Ciutat Vella,2,el Barri Gòtic,13854.0
01030,1,Ciutat Vella,2,el Barri Gòtic,13842.0
01031,1,Ciutat Vella,2,el Barri Gòtic,14534.0
01032,1,Ciutat Vella,3,la Barceloneta,18744.0
01033,1,Ciutat Vella,3,la Barceloneta,15611.0
01034,1,Ciutat Vella,3,la Barceloneta,15965.0
01035,1,Ciutat Vella,3,la Barceloneta,15434.0
01036,1,Ciutat Vella,3,la Barceloneta,16376.0
01037,1,Ciutat Vella,3,la Barceloneta,16069.0
01038,1,Ciutat Vella,3,la Barceloneta,14433.0
01039,1,Ciutat Vella,3,la Barceloneta,16050.0
01040,1,Ciutat Vella,3,la Barceloneta,16395.0
01041,1,Ciutat Vella,3,la Barceloneta,14349.0
01042,1,Ciutat Vella,3,la Barceloneta,16426.0
01043,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",23526.0
01044,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",20807.0
01045,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17731.0
01046,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17157.0
01047,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16625.0
01048,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",12943.0
01049,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17305.0
01050,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17106.0
01051,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14748.0
01052,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",23329.0
01053,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15094.0
01054,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16704.0
01055,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",21933.0
02001,2,L'Eixample,5,el Fort Pienc,22351.0
02002,2,L'Eixample,5,el Fort Pienc,23052.0
02003,2,L'Eixample,5,el Fort Pienc,26314.0
02004,2,L'Eixample,5,el Fort Pienc,19376.0
02005,2,L'Eixample,5,el Fort Pienc,25631.0
02006,2,L'Eixample,5,el Fort Pienc,26360.0
02007,2,L'Eixample,5,el Fort Pienc,27272.0
02008,2,L'Eixample,5,el Fort Pienc,24757.0
02009,2,L'Eixample,5,el Fort Pienc,24211.0
02010,2,L'Eixample,5,el Fort Pienc,22679.0
02011,2,L'Eixample,5,el Fort Pienc,23743.0
02012,2,L'Eixample,5,el Fort Pienc,19064.0
02013,2,L'Eixample,5,el Fort Pienc,20484.0
02014,2,L'Eixample,5,el Fort Pienc,18642.0
02015,2,L'Eixample,5,el Fort Pienc,18916.0
02016,2,L'Eixample,5,el Fort Pienc,25305.0
02017,2,L'Eixample,5,el Fort Pienc,25128.0
02018,2,L'Eixample,5,el Fort Pienc,25001.0
02019,2,L'Eixample,5,el Fort Pienc,22942.0
02020,2,L'Eixample,5,el Fort Pienc,20469.0
02021,2,L'Eixample,6,la Sagrada Família,21700.0
02022,2,L'Eixample,6,la Sagrada Família,22602.0
02023,2,L'Eixample,6,la Sagrada Família,23583.0
02024,2,L'Eixample,6,la Sagrada Família,21354.0
02025,2,L'Eixample,6,la Sagrada Família,21398.0
02026,2,L'Eixample,6,la Sagrada Família,22995.0
02027,2,L'Eixample,6,la Sagrada Família,22505.0
02028,2,L'Eixample,6,la Sagrada Família,22400.0
02029,2,L'Eixample,6,la Sagrada Família,23295.0
02030,2,L'Eixample,6,la Sagrada Família,18101.0
02031,2,L'Eixample,6,la Sagrada Família,24590.0
02032,2,L'Eixample,6,la Sagrada Família,22673.0
02033,2,L'Eixample,6,la Sagrada Família,21652.0
02034,2,L'Eixample,6,la Sagrada Família,19601.0
02035,2,L'Eixample,6,la Sagrada Família,22635.0
02036,2,L'Eixample,6,la Sagrada Família,25121.0
02037,2,L'Eixample,6,la Sagrada Família,25645.0
02038,2,L'Eixample,6,la Sagrada Família,25684.0
02039,2,L'Eixample,6,la Sagrada Família,21858.0
02040,2,L'Eixample,6,la Sagrada Família,19802.0
02041,2,L'Eixample,6,la Sagrada Família,22447.0
02042,2,L'Eixample,6,la Sagrada Família,25728.0
02043,2,L'Eixample,6,la Sagrada Família,24084.0
02044,2,L'Eixample,6,la Sagrada Família,19490.0
02045,2,L'Eixample,6,la Sagrada Família,23755.0
02046,2,L'Eixample,6,la Sagrada Família,20591.0
02047,2,L'Eixample,6,la Sagrada Família,21981.0
02048,2,L'Eixample,6,la Sagrada Família,20853.0
02049,2,L'Eixample,6,la Sagrada Família,20907.0
02050,2,L'Eixample,6,la Sagrada Família,22297.0
02051,2,L'Eixample,6,la Sagrada Família,19902.0
02052,2,L'Eixample,6,la Sagrada Família,23820.0
02053,2,L'Eixample,6,la Sagrada Família,24803.0
02054,2,L'Eixample,6,la Sagrada Família,23912.0
02055,2,L'Eixample,7,la Dreta de l'Eixample,24487.0
02056,2,L'Eixample,7,la Dreta de l'Eixample,25304.0
02057,2,L'Eixample,7,la Dreta de l'Eixample,29645.0
02058,2,L'Eixample,7,la Dreta de l'Eixample,28757.0
02059,2,L'Eixample,7,la Dreta de l'Eixample,29259.0
02060,2,L'Eixample,7,la Dreta de l'Eixample,26888.0
02061,2,L'Eixample,7,la Dreta de l'Eixample,25244.0
02062,2,L'Eixample,7,la Dreta de l'Eixample,29758.0
02063,2,L'Eixample,7,la Dreta de l'Eixample,37448.0
02064,2,L'Eixample,7,la Dreta de l'Eixample,33684.0
02065,2,L'Eixample,7,la Dreta de l'Eixample,27512.0
02066,2,L'Eixample,7,la Dreta de l'Eixample,25876.0
02067,2,L'Eixample,7,la Dreta de l'Eixample,22999.0
02068,2,L'Eixample,7,la Dreta de l'Eixample,23973.0
02069,2,L'Eixample,7,la Dreta de l'Eixample,28807.0
02070,2,L'Eixample,7,la Dreta de l'Eixample,32592.0
02071,2,L'Eixample,7,la Dreta de l'Eixample,31844.0
02072,2,L'Eixample,7,la Dreta de l'Eixample,35392.0
02073,2,L'Eixample,7,la Dreta de l'Eixample,31202.0
02074,2,L'Eixample,7,la Dreta de l'Eixample,31083.0
02075,2,L'Eixample,7,la Dreta de l'Eixample,29343.0
02076,2,L'Eixample,7,la Dreta de l'Eixample,32109.0
02077,2,L'Eixample,7,la Dreta de l'Eixample,27615.0
02078,2,L'Eixample,7,la Dreta de l'Eixample,32058.0
02079,2,L'Eixample,7,la Dreta de l'Eixample,37447.0
02080,2,L'Eixample,7,la Dreta de l'Eixample,36294.0
02081,2,L'Eixample,7,la Dreta de l'Eixample,33930.0
02082,2,L'Eixample,7,la Dreta de l'Eixample,31703.0
02083,2,L'Eixample,7,la Dreta de l'Eixample,36269.0
02084,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,28493.0
02085,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,31899.0
02086,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,32274.0
02087,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,28692.0
02088,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,32741.0
02089,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,30101.0
02090,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,25004.0
02091,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,27560.0
02092,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,25003.0
02093,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,27328.0
02094,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,26503.0
02095,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,26890.0
02096,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,24676.0
02097,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,23581.0
02098,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,26441.0
02099,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,28291.0
02100,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,26936.0
02101,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,25527.0
02102,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,30359.0
02103,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,23203.0
02104,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,29230.0
02105,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,23629.0
02106,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,31333.0
02107,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,30949.0
02108,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,32455.0
02109,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,34758.0
02110,2,L'Eixample,9,la Nova Esquerra de l'Eixample,26055.0
02111,2,L'Eixample,9,la Nova Esquerra de l'Eixample,26191.0
02112,2,L'Eixample,9,la Nova Esquerra de l'Eixample,33303.0
02113,2,L'Eixample,9,la Nova Esquerra de l'Eixample,30950.0
02114,2,L'Eixample,9,la Nova Esquerra de l'Eixample,25783.0
02115,2,L'Eixample,9,la Nova Esquerra de l'Eixample,26104.0
02116,2,L'Eixample,9,la Nova Esquerra de l'Eixample,31310.0
02117,2,L'Eixample,9,la Nova Esquerra de l'Eixample,25967.0
02118,2,L'Eixample,9,la Nova Esquerra de l'Eixample,29140.0
02119,2,L'Eixample,9,la Nova Esquerra de l'Eixample,27343.0
02120,2,L'Eixample,9,la Nova Esquerra de l'Eixample,26226.0
02121,2,L'Eixample,9,la Nova Esquerra de l'Eixample,27572.0
02122,2,L'Eixample,9,la Nova Esquerra de l'Eixample,29088.0
02123,2,L'Eixample,9,la Nova Esquerra de l'Eixample,26004.0
02124,2,L'Eixample,9,la Nova Esquerra de l'Eixample,27448.0
02125,2,L'Eixample,9,la Nova Esquerra de l'Eixample,25473.0
02126,2,L'Eixample,9,la Nova Esquerra de l'Eixample,26585.0
02127,2,L'Eixample,9,la Nova Esquerra de l'Eixample,24443.0
02128,2,L'Eixample,9,la Nova Esquerra de l'Eixample,22734.0
02129,2,L'Eixample,9,la Nova Esquerra de l'Eixample,24761.0
02130,2,L'Eixample,9,la Nova Esquerra de l'Eixample,37539.0
02131,2,L'Eixample,9,la Nova Esquerra de l'Eixample,24742.0
02132,2,L'Eixample,9,la Nova Esquerra de l'Eixample,25893.0
02133,2,L'Eixample,9,la Nova Esquerra de l'Eixample,26570.0
02134,2,L'Eixample,9,la Nova Esquerra de l'Eixample,23756.0
02135,2,L'Eixample,9,la Nova Esquerra de l'Eixample,22386.0
02136,2,L'Eixample,9,la Nova Esquerra de l'Eixample,25907.0
02137,2,L'Eixample,9,la Nova Esquerra de l'Eixample,22387.0
02138,2,L'Eixample,9,la Nova Esquerra de l'Eixample,25176.0
02139,2,L'Eixample,9,la Nova Esquerra de l'Eixample,23569.0
02140,2,L'Eixample,9,la Nova Esquerra de l'Eixample,24370.0
02141,2,L'Eixample,9,la Nova Esquerra de l'Eixample,23318.0
02142,2,L'Eixample,9,la Nova Esquerra de l'Eixample,21478.0
02143,2,L'Eixample,9,la Nova Esquerra de l'Eixample,23602.0
02144,2,L'Eixample,9,la Nova Esquerra de l'Eixample,27649.0
02145,2,L'Eixample,9,la Nova Esquerra de l'Eixample,22946.0
02146,2,L'Eixample,9,la Nova Esquerra de l'Eixample,22973.0
02147,2,L'Eixample,9,la Nova Esquerra de l'Eixample,23497.0
02148,2,L'Eixample,9,la Nova Esquerra de l'Eixample,25721.0
02149,2,L'Eixample,9,la Nova Esquerra de l'Eixample,22765.0
02150,2,L'Eixample,10,Sant Antoni,20467.0
02151,2,L'Eixample,10,Sant Antoni,23696.0
02152,2,L'Eixample,10,Sant Antoni,25247.0
02153,2,L'Eixample,10,Sant Antoni,24623.0
02154,2,L'Eixample,10,Sant Antoni,19477.0
02155,2,L'Eixample,10,Sant Antoni,20606.0
02156,2,L'Eixample,10,Sant Antoni,22911.0
02157,2,L'Eixample,10,Sant Antoni,21343.0
02158,2,L'Eixample,10,Sant Antoni,22532.0
02159,2,L'Eixample,10,Sant Antoni,22466.0
02160,2,L'Eixample,10,Sant Antoni,25818.0
02161,2,L'Eixample,10,Sant Antoni,22437.0
02162,2,L'Eixample,10,Sant Antoni,21037.0
02163,2,L'Eixample,10,Sant Antoni,25459.0
02164,2,L'Eixample,10,Sant Antoni,24076.0
02165,2,L'Eixample,10,Sant Antoni,23179.0
02166,2,L'Eixample,10,Sant Antoni,21754.0
02167,2,L'Eixample,10,Sant Antoni,22708.0
02168,2,L'Eixample,10,Sant Antoni,22491.0
02169,2,L'Eixample,10,Sant Antoni,21899.0
02170,2,L'Eixample,10,Sant Antoni,21327.0
02171,2,L'Eixample,10,Sant Antoni,19881.0
02172,2,L'Eixample,10,Sant Antoni,20827.0
02173,2,L'Eixample,10,Sant Antoni,22203.0
03001,3,Sants-Montjuïc,11,el Poble Sec,17339.0
03002,3,Sants-Montjuïc,11,el Poble Sec,15941.0
03003,3,Sants-Montjuïc,11,el Poble Sec,15142.0
03004,3,Sants-Montjuïc,11,el Poble Sec,18538.0
03005,3,Sants-Montjuïc,11,el Poble Sec,16862.0
03006,3,Sants-Montjuïc,11,el Poble Sec,16683.0
03007,3,Sants-Montjuïc,11,el Poble Sec,17031.0
03008,3,Sants-Montjuïc,11,el Poble Sec,15773.0
03009,3,Sants-Montjuïc,11,el Poble Sec,17856.0
03010,3,Sants-Montjuïc,11,el Poble Sec,15390.0
03011,3,Sants-Montjuïc,11,el Poble Sec,13723.0
03012,3,Sants-Montjuïc,11,el Poble Sec,16055.0
03013,3,Sants-Montjuïc,11,el Poble Sec,15380.0
03014,3,Sants-Montjuïc,11,el Poble Sec,14569.0
03015,3,Sants-Montjuïc,11,el Poble Sec,15766.0
03016,3,Sants-Montjuïc,11,el Poble Sec,14272.0
03017,3,Sants-Montjuïc,11,el Poble Sec,14134.0
03018,3,Sants-Montjuïc,11,el Poble Sec,16982.0
03019,3,Sants-Montjuïc,11,el Poble Sec,15989.0
03020,3,Sants-Montjuïc,11,el Poble Sec,19278.0
03021,3,Sants-Montjuïc,11,el Poble Sec,18549.0
03022,3,Sants-Montjuïc,11,el Poble Sec,18639.0
03023,3,Sants-Montjuïc,11,el Poble Sec,15679.0
03024,3,Sants-Montjuïc,11,el Poble Sec,16480.0
03025,3,Sants-Montjuïc,12,la Marina del Prat Vermell,13866.0
03026,3,Sants-Montjuïc,13,la Marina de Port,16464.0
03027,3,Sants-Montjuïc,13,la Marina de Port,18571.0
03028,3,Sants-Montjuïc,13,la Marina de Port,21154.0
03029,3,Sants-Montjuïc,13,la Marina de Port,15214.0
03030,3,Sants-Montjuïc,13,la Marina de Port,17502.0
03031,3,Sants-Montjuïc,13,la Marina de Port,16205.0
03032,3,Sants-Montjuïc,13,la Marina de Port,15038.0
03033,3,Sants-Montjuïc,13,la Marina de Port,12157.0
03034,3,Sants-Montjuïc,13,la Marina de Port,16241.0
03035,3,Sants-Montjuïc,13,la Marina de Port,18240.0
03036,3,Sants-Montjuïc,13,la Marina de Port,20007.0
03037,3,Sants-Montjuïc,13,la Marina de Port,19703.0
03038,3,Sants-Montjuïc,13,la Marina de Port,12399.0
03039,3,Sants-Montjuïc,13,la Marina de Port,11756.0
03040,3,Sants-Montjuïc,14,la Font de la Guatlla,22547.0
03041,3,Sants-Montjuïc,14,la Font de la Guatlla,18969.0
03042,3,Sants-Montjuïc,14,la Font de la Guatlla,18361.0
03043,3,Sants-Montjuïc,14,la Font de la Guatlla,20854.0
03044,3,Sants-Montjuïc,14,la Font de la Guatlla,17523.0
03045,3,Sants-Montjuïc,14,la Font de la Guatlla,20096.0
03046,3,Sants-Montjuïc,14,la Font de la Guatlla,23531.0
03047,3,Sants-Montjuïc,15,Hostafrancs,18750.0
03048,3,Sants-Montjuïc,15,Hostafrancs,23157.0
03049,3,Sants-Montjuïc,15,Hostafrancs,20303.0
03050,3,Sants-Montjuïc,15,Hostafrancs,21254.0
03051,3,Sants-Montjuïc,15,Hostafrancs,16473.0
03052,3,Sants-Montjuïc,15,Hostafrancs,18832.0
03053,3,Sants-Montjuïc,15,Hostafrancs,17715.0
03054,3,Sants-Montjuïc,15,Hostafrancs,20221.0
03055,3,Sants-Montjuïc,15,Hostafrancs,19469.0
03056,3,Sants-Montjuïc,15,Hostafrancs,18909.0
03057,3,Sants-Montjuïc,16,la Bordeta,18937.0
03058,3,Sants-Montjuïc,16,la Bordeta,24930.0
03059,3,Sants-Montjuïc,16,la Bordeta,17567.0
03060,3,Sants-Montjuïc,16,la Bordeta,21251.0
03061,3,Sants-Montjuïc,16,la Bordeta,18302.0
03062,3,Sants-Montjuïc,16,la Bordeta,19545.0
03063,3,Sants-Montjuïc,16,la Bordeta,18823.0
03064,3,Sants-Montjuïc,16,la Bordeta,20899.0
03065,3,Sants-Montjuïc,16,la Bordeta,19915.0
03066,3,Sants-Montjuïc,16,la Bordeta,18094.0
03067,3,Sants-Montjuïc,16,la Bordeta,19934.0
03068,3,Sants-Montjuïc,16,la Bordeta,17090.0
03069,3,Sants-Montjuïc,16,la Bordeta,21471.0
03070,3,Sants-Montjuïc,17,Sants-Badal,16250.0
03071,3,Sants-Montjuïc,17,Sants-Badal,16551.0
03072,3,Sants-Montjuïc,17,Sants-Badal,17136.0
03073,3,Sants-Montjuïc,17,Sants-Badal,20905.0
03074,3,Sants-Montjuïc,17,Sants-Badal,20240.0
03075,3,Sants-Montjuïc,17,Sants-Badal,18107.0
03076,3,Sants-Montjuïc,17,Sants-Badal,17788.0
03077,3,Sants-Montjuïc,17,Sants-Badal,17697.0
03078,3,Sants-Montjuïc,17,Sants-Badal,17750.0
03079,3,Sants-Montjuïc,17,Sants-Badal,16067.0
03080,3,Sants-Montjuïc,17,Sants-Badal,18691.0
03081,3,Sants-Montjuïc,17,Sants-Badal,19792.0
03082,3,Sants-Montjuïc,17,Sants-Badal,22314.0
03083,3,Sants-Montjuïc,17,Sants-Badal,21938.0
03084,3,Sants-Montjuïc,17,Sants-Badal,21931.0
03085,3,Sants-Montjuïc,17,Sants-Badal,22426.0
03086,3,Sants-Montjuïc,18,Sants,26167.0
03087,3,Sants-Montjuïc,18,Sants,23893.0
03088,3,Sants-Montjuïc,18,Sants,19862.0
03089,3,Sants-Montjuïc,18,Sants,23022.0
03090,3,Sants-Montjuïc,18,Sants,26449.0
03091,3,Sants-Montjuïc,18,Sants,21824.0
03092,3,Sants-Montjuïc,18,Sants,21648.0
03093,3,Sants-Montjuïc,18,Sants,22233.0
03094,3,Sants-Montjuïc,18,Sants,22935.0
03095,3,Sants-Montjuïc,18,Sants,20960.0
03096,3,Sants-Montjuïc,18,Sants,19554.0
03097,3,Sants-Montjuïc,18,Sants,14888.0
03098,3,Sants-Montjuïc,18,Sants,16863.0
03099,3,Sants-Montjuïc,18,Sants,20691.0
03100,3,Sants-Montjuïc,18,Sants,19640.0
03101,3,Sants-Montjuïc,18,Sants,20266.0
03102,3,Sants-Montjuïc,18,Sants,19818.0
03103,3,Sants-Montjuïc,18,Sants,19787.0
03104,3,Sants-Montjuïc,18,Sants,19405.0
03105,3,Sants-Montjuïc,18,Sants,19527.0
03106,3,Sants-Montjuïc,18,Sants,20697.0
03107,3,Sants-Montjuïc,18,Sants,21366.0
03108,3,Sants-Montjuïc,18,Sants,20200.0
03109,3,Sants-Montjuïc,18,Sants,21508.0
03110,3,Sants-Montjuïc,18,Sants,22725.0
03111,3,Sants-Montjuïc,18,Sants,22762.0
03112,3,Sants-Montjuïc,18,Sants,24178.0
03113,3,Sants-Montjuïc,18,Sants,28873.0
03114,3,Sants-Montjuïc,18,Sants,26595.0
03211,3,Sants-Montjuïc,13,la Marina de Port,17402.0
03212,3,Sants-Montjuïc,13,la Marina de Port,16012.0
03213,3,Sants-Montjuïc,13,la Marina de Port,13321.0
04001,4,Les Corts,19,les Corts,25085.0
04002,4,Les Corts,19,les Corts,28198.0
04003,4,Les Corts,19,les Corts,28190.0
04004,4,Les Corts,19,les Corts,25086.0
04005,4,Les Corts,19,les Corts,24125.0
04006,4,Les Corts,19,les Corts,25505.0
04007,4,Les Corts,19,les Corts,21156.0
04008,4,Les Corts,19,les Corts,22212.0
04009,4,Les Corts,19,les Corts,25093.0
04010,4,Les Corts,19,les Corts,27985.0
04011,4,Les Corts,19,les Corts,30286.0
04012,4,Les Corts,19,les Corts,28152.0
04013,4,Les Corts,19,les Corts,30353.0
04014,4,Les Corts,19,les Corts,33623.0
04015,4,Les Corts,19,les Corts,27748.0
04016,4,Les Corts,19,les Corts,30514.0
04017,4,Les Corts,19,les Corts,29393.0
04018,4,Les Corts,19,les Corts,31173.0
04019,4,Les Corts,19,les Corts,38232.0
04020,4,Les Corts,19,les Corts,31235.0
04021,4,Les Corts,19,les Corts,36344.0
04022,4,Les Corts,19,les Corts,29622.0
04023,4,Les Corts,19,les Corts,46570.0
04024,4,Les Corts,19,les Corts,46570.0
04025,4,Les Corts,19,les Corts,27698.0
04026,4,Les Corts,19,les Corts,29058.0
04027,4,Les Corts,19,les Corts,32603.0
04028,4,Les Corts,19,les Corts,28129.0
04029,4,Les Corts,19,les Corts,32612.0
04030,4,Les Corts,19,les Corts,30109.0
04031,4,Les Corts,19,les Corts,25545.0
04032,4,Les Corts,19,les Corts,23970.0
04033,4,Les Corts,19,les Corts,24163.0
04034,4,Les Corts,19,les Corts,30866.0
04035,4,Les Corts,19,les Corts,29013.0
04036,4,Les Corts,20,la Maternitat i Sant Ramon,23096.0
04037,4,Les Corts,20,la Maternitat i Sant Ramon,25398.0
04038,4,Les Corts,20,la Maternitat i Sant Ramon,25000.0
04039,4,Les Corts,20,la Maternitat i Sant Ramon,23177.0
04040,4,Les Corts,20,la Maternitat i Sant Ramon,18638.0
04041,4,Les Corts,20,la Maternitat i Sant Ramon,20317.0
04042,4,Les Corts,20,la Maternitat i Sant Ramon,19300.0
04043,4,Les Corts,20,la Maternitat i Sant Ramon,29939.0
04044,4,Les Corts,20,la Maternitat i Sant Ramon,22234.0
04045,4,Les Corts,20,la Maternitat i Sant Ramon,21440.0
04046,4,Les Corts,20,la Maternitat i Sant Ramon,34876.0
04047,4,Les Corts,20,la Maternitat i Sant Ramon,27177.0
04048,4,Les Corts,20,la Maternitat i Sant Ramon,29775.0
04049,4,Les Corts,20,la Maternitat i Sant Ramon,38494.0
04050,4,Les Corts,21,Pedralbes,46570.0
04051,4,Les Corts,21,Pedralbes,32777.0
04052,4,Les Corts,21,Pedralbes,46570.0
04053,4,Les Corts,21,Pedralbes,33251.0
04054,4,Les Corts,21,Pedralbes,43405.0
04055,4,Les Corts,21,Pedralbes,46570.0
04056,4,Les Corts,21,Pedralbes,46570.0
04084,4,Les Corts,20,la Maternitat i Sant Ramon,31958.0
05001,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",19922.0
05002,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",35782.0
05003,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",36212.0
05004,5,Sarrià-Sant Gervasi,23,Sarrià,46570.0
05005,5,Sarrià-Sant Gervasi,23,Sarrià,46075.0
05006,5,Sarrià-Sant Gervasi,23,Sarrià,46570.0
05007,5,Sarrià-Sant Gervasi,23,Sarrià,40495.0
05008,5,Sarrià-Sant Gervasi,23,Sarrià,45660.0
05009,5,Sarrià-Sant Gervasi,23,Sarrià,35200.0
05010,5,Sarrià-Sant Gervasi,23,Sarrià,31231.0
05011,5,Sarrià-Sant Gervasi,23,Sarrià,37458.0
05012,5,Sarrià-Sant Gervasi,23,Sarrià,30604.0
05013,5,Sarrià-Sant Gervasi,23,Sarrià,32868.0
05014,5,Sarrià-Sant Gervasi,23,Sarrià,38190.0
05015,5,Sarrià-Sant Gervasi,23,Sarrià,34694.0
05016,5,Sarrià-Sant Gervasi,23,Sarrià,28487.0
05017,5,Sarrià-Sant Gervasi,23,Sarrià,46570.0
05018,5,Sarrià-Sant Gervasi,23,Sarrià,32905.0
05019,5,Sarrià-Sant Gervasi,23,Sarrià,42395.0
05020,5,Sarrià-Sant Gervasi,24,les Tres Torres,41036.0
05021,5,Sarrià-Sant Gervasi,24,les Tres Torres,46570.0
05022,5,Sarrià-Sant Gervasi,24,les Tres Torres,46570.0
05023,5,Sarrià-Sant Gervasi,24,les Tres Torres,28960.0
05024,5,Sarrià-Sant Gervasi,24,les Tres Torres,46570.0
05025,5,Sarrià-Sant Gervasi,24,les Tres Torres,46570.0
05026,5,Sarrià-Sant Gervasi,24,les Tres Torres,46570.0
05027,5,Sarrià-Sant Gervasi,24,les Tres Torres,46570.0
05028,5,Sarrià-Sant Gervasi,24,les Tres Torres,44528.0
05029,5,Sarrià-Sant Gervasi,24,les Tres Torres,46570.0
05030,5,Sarrià-Sant Gervasi,24,les Tres Torres,46570.0
05031,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,46570.0
05032,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,46570.0
05033,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,42245.0
05034,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,36156.0
05035,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,46570.0
05036,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,43567.0
05037,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31005.0
05038,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31859.0
05039,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,42984.0
05040,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,29944.0
05041,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,34603.0
05042,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,32414.0
05043,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,30812.0
05044,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,33419.0
05045,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,38548.0
05046,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,46570.0
