Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX_CCAA,SEXE
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,8,10,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,..,11,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,..,11,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,12,12,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,8,12,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,5,13,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,8,13,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,..,14,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,..,15,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,..,15,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,..,16,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,..,18,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,..,18,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,201,20,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,153,20,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,15,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,9,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,17,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,10,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,4,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,4,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,5,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,5,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,19,7,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,7,7,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,8,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,8,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,389,9,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,339,9,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,11,10,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,10,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,11,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,11,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,12,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,12,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,13,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,5,13,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,7,14,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,14,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,15,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,15,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,16,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,16,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,..,19,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,139,20,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,122,20,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,25,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,10,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,22,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,12,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,4,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,4,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,16,7,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,12,7,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,6,8,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,5,8,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,541,9,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,464,9,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,15,10,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,11,10,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,11,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,11,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,8,12,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,7,12,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,11,13,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,11,13,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,14,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,14,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,15,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,15,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,9,16,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,16,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,17,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,17,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,19,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,19,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,239,20,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,187,20,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,21,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,15,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,18,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,10,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,..,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,..,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,..,4,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,5,4,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,..,5,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,..,6,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,23,7,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,13,7,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,..,8,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,8,8,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,462,9,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,408,9,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,8,10,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,8,10,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,10,11,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,..,11,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,10,12,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,8,12,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,11,13,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,5,13,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,5,14,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,..,14,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,..,15,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,7,16,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,7,16,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,..,17,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,..,18,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,172,20,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,147,20,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,21,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,16,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,11,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,5,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,5,4,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,4,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,5,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,5,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,6,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,18,7,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,11,7,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,6,8,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,10,8,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,306,9,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,293,9,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,14,10,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,6,10,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,5,11,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,11,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,6,12,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,12,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,7,13,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,5,13,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,14,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,14,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,15,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,16,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,16,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,17,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,17,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,234,20,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,184,20,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,23,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,17,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,23,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,12,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,4,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,4,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,6,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,6,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,10,7,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,12,7,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,8,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,8,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,323,9,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,307,9,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,12,10,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,5,10,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,6,11,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,11,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,6,12,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,12,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,13,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,13,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,14,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,15,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,5,16,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,16,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,17,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,17,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,18,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,..,19,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,285,20,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,223,20,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,24,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,22,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,29,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,18,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,..,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,..,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,..,4,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,..,5,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,..,6,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,32,7,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,19,7,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,7,8,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,10,8,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,409,9,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,378,9,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,13,10,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,..,10,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,7,11,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,5,11,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,21,12,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,15,12,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,7,13,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,9,13,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,..,14,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,..,14,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,..,15,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,..,15,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,11,16,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,6,16,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,..,17,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,..,17,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,..,19,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,..,19,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,263,20,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,210,20,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,10,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,12,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,24,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,16,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,4,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,4,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,5,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,6,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,6,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,23,7,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,18,7,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,5,8,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,6,8,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,383,9,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,363,9,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,11,10,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,8,10,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,11,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,7,12,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,6,12,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,8,13,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,7,13,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,14,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,15,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,15,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,16,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,16,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,17,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,18,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,19,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,92,20,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,71,20,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,18,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,10,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,12,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,9,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,..,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,5,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,..,4,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,5,4,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,..,5,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,..,5,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,..,6,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,..,6,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,14,7,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,13,7,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,10,8,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,..,8,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,291,9,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,263,9,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,9,10,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,6,10,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,..,11,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,..,11,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,9,12,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,..,12,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,9,13,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,7,13,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,..,14,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,5,14,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,..,15,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,..,16,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,..,16,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,..,17,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,..,19,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,225,20,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,177,20,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,19,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,20,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,11,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,15,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,4,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,4,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,5,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,5,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,6,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,6,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,29,7,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,14,7,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,6,8,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,8,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,244,9,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,275,9,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,12,10,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,10,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,11,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,11,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,16,12,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,10,12,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,6,13,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,13,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,14,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,14,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,15,2
