Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Renda_Bruta_€
2021,6,Gràcia,31,la Vila de Gràcia,55,49616
2021,6,Gràcia,31,la Vila de Gràcia,56,45571
2021,6,Gràcia,31,la Vila de Gràcia,57,43065
2021,6,Gràcia,31,la Vila de Gràcia,58,51106
2021,6,Gràcia,31,la Vila de Gràcia,59,47522
2021,6,Gràcia,31,la Vila de Gràcia,60,48792
2021,6,Gràcia,31,la Vila de Gràcia,61,48490
2021,6,Gràcia,31,la Vila de Gràcia,62,46423
2021,6,Gràcia,31,la Vila de Gràcia,63,46003
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,57618
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,65,62410
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,66,46622
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,51673
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,61955
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,57363
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,50511
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,59694
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,62631
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,51485
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,56404
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,65186
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,58763
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,48628
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,46561
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,53599
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,52948
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,50592
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,58417
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,60111
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,51025
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,58248
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,66941
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,63612
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,58110
2021,7,Horta-Guinardó,33,el Baix Guinardó,1,56060
2021,7,Horta-Guinardó,33,el Baix Guinardó,2,40582
2021,7,Horta-Guinardó,33,el Baix Guinardó,3,54180
2021,7,Horta-Guinardó,33,el Baix Guinardó,4,46320
2021,7,Horta-Guinardó,33,el Baix Guinardó,5,44915
2021,7,Horta-Guinardó,33,el Baix Guinardó,6,54816
2021,7,Horta-Guinardó,33,el Baix Guinardó,7,46325
2021,7,Horta-Guinardó,33,el Baix Guinardó,8,56035
2021,7,Horta-Guinardó,33,el Baix Guinardó,9,44534
2021,7,Horta-Guinardó,33,el Baix Guinardó,10,52850
2021,7,Horta-Guinardó,33,el Baix Guinardó,11,45382
2021,7,Horta-Guinardó,33,el Baix Guinardó,12,43362
2021,7,Horta-Guinardó,33,el Baix Guinardó,13,57738
2021,7,Horta-Guinardó,33,el Baix Guinardó,14,39770
2021,7,Horta-Guinardó,33,el Baix Guinardó,15,50183
2021,7,Horta-Guinardó,33,el Baix Guinardó,16,58525
2021,7,Horta-Guinardó,33,el Baix Guinardó,17,48459
2021,7,Horta-Guinardó,33,el Baix Guinardó,18,49964
2021,7,Horta-Guinardó,33,el Baix Guinardó,19,49431
2021,7,Horta-Guinardó,34,Can Baró,20,48499
2021,7,Horta-Guinardó,34,Can Baró,21,58863
2021,7,Horta-Guinardó,34,Can Baró,22,46985
2021,7,Horta-Guinardó,34,Can Baró,23,37090
2021,7,Horta-Guinardó,34,Can Baró,24,45735
2021,7,Horta-Guinardó,34,Can Baró,25,43107
2021,7,Horta-Guinardó,34,Can Baró,26,45922
2021,7,Horta-Guinardó,35,el Guinardó,27,46365
2021,7,Horta-Guinardó,35,el Guinardó,28,46776
2021,7,Horta-Guinardó,35,el Guinardó,29,49894
2021,7,Horta-Guinardó,35,el Guinardó,30,40259
2021,7,Horta-Guinardó,35,el Guinardó,31,42771
2021,7,Horta-Guinardó,35,el Guinardó,32,47574
2021,7,Horta-Guinardó,35,el Guinardó,33,49827
2021,7,Horta-Guinardó,35,el Guinardó,34,57091
2021,7,Horta-Guinardó,35,el Guinardó,35,57091
2021,7,Horta-Guinardó,35,el Guinardó,36,55229
2021,7,Horta-Guinardó,35,el Guinardó,37,47914
2021,7,Horta-Guinardó,35,el Guinardó,38,45387
2021,7,Horta-Guinardó,35,el Guinardó,39,49901
2021,7,Horta-Guinardó,35,el Guinardó,40,46870
2021,7,Horta-Guinardó,35,el Guinardó,41,43877
2021,7,Horta-Guinardó,35,el Guinardó,42,46940
2021,7,Horta-Guinardó,35,el Guinardó,43,47355
2021,7,Horta-Guinardó,35,el Guinardó,44,51333
2021,7,Horta-Guinardó,35,el Guinardó,45,45215
2021,7,Horta-Guinardó,35,el Guinardó,46,43342
2021,7,Horta-Guinardó,35,el Guinardó,47,45441
2021,7,Horta-Guinardó,35,el Guinardó,48,47657
2021,7,Horta-Guinardó,35,el Guinardó,49,45465
2021,7,Horta-Guinardó,35,el Guinardó,50,43954
2021,7,Horta-Guinardó,35,el Guinardó,51,46768
2021,7,Horta-Guinardó,36,la Font d'en Fargues,52,63910
2021,7,Horta-Guinardó,36,la Font d'en Fargues,53,55157
2021,7,Horta-Guinardó,36,la Font d'en Fargues,54,73443
2021,7,Horta-Guinardó,36,la Font d'en Fargues,55,78474
2021,7,Horta-Guinardó,36,la Font d'en Fargues,56,54899
2021,7,Horta-Guinardó,36,la Font d'en Fargues,57,57081
2021,7,Horta-Guinardó,36,la Font d'en Fargues,58,52427
2021,7,Horta-Guinardó,37,el Carmel,59,36056
2021,7,Horta-Guinardó,37,el Carmel,60,35798
2021,7,Horta-Guinardó,37,el Carmel,61,38045
2021,7,Horta-Guinardó,37,el Carmel,62,39100
2021,7,Horta-Guinardó,37,el Carmel,63,32980
2021,7,Horta-Guinardó,37,el Carmel,64,34252
2021,7,Horta-Guinardó,37,el Carmel,65,29544
2021,7,Horta-Guinardó,37,el Carmel,66,32196
2021,7,Horta-Guinardó,37,el Carmel,67,32443
2021,7,Horta-Guinardó,37,el Carmel,68,32244
2021,7,Horta-Guinardó,37,el Carmel,69,32048
2021,7,Horta-Guinardó,37,el Carmel,70,34704
2021,7,Horta-Guinardó,37,el Carmel,71,39990
2021,7,Horta-Guinardó,37,el Carmel,72,38511
2021,7,Horta-Guinardó,37,el Carmel,73,32630
2021,7,Horta-Guinardó,37,el Carmel,74,34177
2021,7,Horta-Guinardó,37,el Carmel,75,34093
2021,7,Horta-Guinardó,37,el Carmel,76,34602
2021,7,Horta-Guinardó,37,el Carmel,77,34421
2021,7,Horta-Guinardó,37,el Carmel,78,34433
2021,7,Horta-Guinardó,37,el Carmel,79,33343
2021,7,Horta-Guinardó,37,el Carmel,80,38670
2021,7,Horta-Guinardó,38,la Teixonera,81,40688
2021,7,Horta-Guinardó,38,la Teixonera,82,36789
2021,7,Horta-Guinardó,38,la Teixonera,83,35233
2021,7,Horta-Guinardó,38,la Teixonera,84,38136
2021,7,Horta-Guinardó,38,la Teixonera,85,40608
2021,7,Horta-Guinardó,38,la Teixonera,86,37921
2021,7,Horta-Guinardó,38,la Teixonera,87,38230
2021,7,Horta-Guinardó,38,la Teixonera,88,42351
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,50179
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,43065
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,41003
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,33320
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,93,41460
2021,7,Horta-Guinardó,40,Montbau,94,42883
2021,7,Horta-Guinardó,40,Montbau,95,45280
2021,7,Horta-Guinardó,40,Montbau,96,40168
2021,7,Horta-Guinardó,40,Montbau,97,49357
2021,7,Horta-Guinardó,41,la Vall d'Hebron,98,70224
2021,7,Horta-Guinardó,41,la Vall d'Hebron,99,55333
2021,7,Horta-Guinardó,41,la Vall d'Hebron,100,46368
2021,7,Horta-Guinardó,41,la Vall d'Hebron,101,46815
2021,7,Horta-Guinardó,42,la Clota,102,46694
2021,7,Horta-Guinardó,43,Horta,103,45146
2021,7,Horta-Guinardó,43,Horta,104,40196
2021,7,Horta-Guinardó,43,Horta,105,49404
2021,7,Horta-Guinardó,43,Horta,106,51344
2021,7,Horta-Guinardó,43,Horta,107,57534
2021,7,Horta-Guinardó,43,Horta,108,52009
2021,7,Horta-Guinardó,43,Horta,109,37900
2021,7,Horta-Guinardó,43,Horta,110,51716
2021,7,Horta-Guinardó,43,Horta,111,57545
2021,7,Horta-Guinardó,43,Horta,112,52676
2021,7,Horta-Guinardó,43,Horta,113,42900
2021,7,Horta-Guinardó,43,Horta,114,52729
2021,7,Horta-Guinardó,43,Horta,115,58434
2021,7,Horta-Guinardó,43,Horta,116,47127
2021,7,Horta-Guinardó,43,Horta,117,48919
2021,7,Horta-Guinardó,43,Horta,118,47774
2021,7,Horta-Guinardó,43,Horta,119,41753
2021,7,Horta-Guinardó,43,Horta,120,42776
2021,7,Horta-Guinardó,43,Horta,121,39051
2021,7,Horta-Guinardó,43,Horta,122,43910
2021,7,Horta-Guinardó,43,Horta,123,49563
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,43054
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,47273
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,42504
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,40411
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,45290
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,47293
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,48202
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,46942
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,44809
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,49200
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,53039
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,44538
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,43121
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,44204
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,37571
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,40902
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,47074
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,44543
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,40518
2021,8,Nou Barris,45,Porta,20,40878
2021,8,Nou Barris,45,Porta,21,43234
2021,8,Nou Barris,45,Porta,22,44502
2021,8,Nou Barris,45,Porta,23,38334
2021,8,Nou Barris,45,Porta,24,40214
2021,8,Nou Barris,45,Porta,25,36009
2021,8,Nou Barris,45,Porta,26,43363
2021,8,Nou Barris,45,Porta,27,46175
2021,8,Nou Barris,45,Porta,28,38020
2021,8,Nou Barris,45,Porta,29,33279
2021,8,Nou Barris,45,Porta,30,40699
2021,8,Nou Barris,45,Porta,31,39444
2021,8,Nou Barris,45,Porta,32,42787
2021,8,Nou Barris,45,Porta,33,32164
2021,8,Nou Barris,45,Porta,34,32441
2021,8,Nou Barris,45,Porta,35,35396
2021,8,Nou Barris,45,Porta,36,32068
2021,8,Nou Barris,45,Porta,37,37161
2021,8,Nou Barris,46,el Turó de la Peira,38,36704
2021,8,Nou Barris,46,el Turó de la Peira,39,36367
2021,8,Nou Barris,46,el Turó de la Peira,40,31499
2021,8,Nou Barris,46,el Turó de la Peira,41,29442
2021,8,Nou Barris,46,el Turó de la Peira,42,42836
2021,8,Nou Barris,46,el Turó de la Peira,43,35643
2021,8,Nou Barris,46,el Turó de la Peira,44,31793
2021,8,Nou Barris,46,el Turó de la Peira,45,33358
2021,8,Nou Barris,46,el Turó de la Peira,46,33186
2021,8,Nou Barris,46,el Turó de la Peira,47,30732
2021,8,Nou Barris,47,Can Peguera,48,25218
2021,8,Nou Barris,47,Can Peguera,49,31016
2021,8,Nou Barris,48,la Guineueta,50,50478
2021,8,Nou Barris,48,la Guineueta,51,51049
2021,8,Nou Barris,48,la Guineueta,52,41713
2021,8,Nou Barris,48,la Guineueta,53,47679
2021,8,Nou Barris,48,la Guineueta,54,40649
2021,8,Nou Barris,48,la Guineueta,55,56850
2021,8,Nou Barris,48,la Guineueta,56,39485
2021,8,Nou Barris,48,la Guineueta,57,40472
2021,8,Nou Barris,48,la Guineueta,58,36386
2021,8,Nou Barris,48,la Guineueta,59,40312
2021,8,Nou Barris,49,Canyelles,60,43199
2021,8,Nou Barris,49,Canyelles,61,38130
2021,8,Nou Barris,49,Canyelles,62,43158
2021,8,Nou Barris,49,Canyelles,63,49788
2021,8,Nou Barris,49,Canyelles,64,39428
2021,8,Nou Barris,50,les Roquetes,65,32669
2021,8,Nou Barris,50,les Roquetes,66,28378
2021,8,Nou Barris,50,les Roquetes,67,35432
2021,8,Nou Barris,50,les Roquetes,68,31239
2021,8,Nou Barris,50,les Roquetes,69,32071
2021,8,Nou Barris,50,les Roquetes,70,30629
2021,8,Nou Barris,50,les Roquetes,71,31929
2021,8,Nou Barris,50,les Roquetes,72,37117
2021,8,Nou Barris,50,les Roquetes,73,26867
2021,8,Nou Barris,50,les Roquetes,74,30808
2021,8,Nou Barris,51,Verdun,75,32655
2021,8,Nou Barris,51,Verdun,76,33939
2021,8,Nou Barris,51,Verdun,77,29179
2021,8,Nou Barris,51,Verdun,78,29270
2021,8,Nou Barris,51,Verdun,79,29617
2021,8,Nou Barris,51,Verdun,80,32986
2021,8,Nou Barris,51,Verdun,81,31356
2021,8,Nou Barris,51,Verdun,82,32724
2021,8,Nou Barris,52,la Prosperitat,83,35021
2021,8,Nou Barris,52,la Prosperitat,84,35078
2021,8,Nou Barris,52,la Prosperitat,85,34704
2021,8,Nou Barris,52,la Prosperitat,86,35375
2021,8,Nou Barris,52,la Prosperitat,87,34200
2021,8,Nou Barris,52,la Prosperitat,88,35537
2021,8,Nou Barris,52,la Prosperitat,89,34341
2021,8,Nou Barris,52,la Prosperitat,90,37198
2021,8,Nou Barris,52,la Prosperitat,91,35810
2021,8,Nou Barris,52,la Prosperitat,92,39930
2021,8,Nou Barris,52,la Prosperitat,93,35254
2021,8,Nou Barris,52,la Prosperitat,94,36188
2021,8,Nou Barris,52,la Prosperitat,95,46010
2021,8,Nou Barris,52,la Prosperitat,96,38761
2021,8,Nou Barris,52,la Prosperitat,97,35817
2021,8,Nou Barris,52,la Prosperitat,98,34075
2021,8,Nou Barris,52,la Prosperitat,99,34593
2021,8,Nou Barris,52,la Prosperitat,100,33536
2021,8,Nou Barris,52,la Prosperitat,101,36568
2021,8,Nou Barris,52,la Prosperitat,102,29905
2021,8,Nou Barris,53,la Trinitat Nova,103,26085
2021,8,Nou Barris,53,la Trinitat Nova,104,29285
2021,8,Nou Barris,53,la Trinitat Nova,105,31302
2021,8,Nou Barris,53,la Trinitat Nova,106,31504
2021,8,Nou Barris,53,la Trinitat Nova,107,30184
2021,8,Nou Barris,54,Torre Baró,108,34201
2021,8,Nou Barris,54,Torre Baró,109,31415
2021,8,Nou Barris,55,Ciutat Meridiana,110,25308
2021,8,Nou Barris,55,Ciutat Meridiana,111,28829
2021,8,Nou Barris,55,Ciutat Meridiana,112,29995
2021,8,Nou Barris,55,Ciutat Meridiana,113,29274
2021,8,Nou Barris,55,Ciutat Meridiana,114,31591
2021,8,Nou Barris,55,Ciutat Meridiana,115,29513
2021,8,Nou Barris,56,Vallbona,116,31943
2021,8,Nou Barris,48,la Guineueta,215,47941
2021,9,Sant Andreu,57,la Trinitat Vella,1,29431
2021,9,Sant Andreu,57,la Trinitat Vella,2,31015
2021,9,Sant Andreu,57,la Trinitat Vella,3,31145
2021,9,Sant Andreu,57,la Trinitat Vella,4,32235
2021,9,Sant Andreu,57,la Trinitat Vella,5,42386
2021,9,Sant Andreu,58,Baró de Viver,6,31801
2021,9,Sant Andreu,58,Baró de Viver,7,27076
2021,9,Sant Andreu,59,el Bon Pastor,8,69119
2021,9,Sant Andreu,59,el Bon Pastor,9,47043
2021,9,Sant Andreu,59,el Bon Pastor,10,35738
2021,9,Sant Andreu,59,el Bon Pastor,11,32762
2021,9,Sant Andreu,59,el Bon Pastor,13,30336
2021,9,Sant Andreu,59,el Bon Pastor,14,33564
2021,9,Sant Andreu,59,el Bon Pastor,15,32450
2021,9,Sant Andreu,60,Sant Andreu,16,47620
2021,9,Sant Andreu,60,Sant Andreu,17,49738
2021,9,Sant Andreu,60,Sant Andreu,18,48337
2021,9,Sant Andreu,60,Sant Andreu,19,57974
2021,9,Sant Andreu,60,Sant Andreu,20,48855
2021,9,Sant Andreu,60,Sant Andreu,21,53936
2021,9,Sant Andreu,60,Sant Andreu,22,56273
2021,9,Sant Andreu,60,Sant Andreu,23,56017
2021,9,Sant Andreu,60,Sant Andreu,24,47972
2021,9,Sant Andreu,60,Sant Andreu,25,52152
2021,9,Sant Andreu,60,Sant Andreu,26,52678
2021,9,Sant Andreu,60,Sant Andreu,27,52432
2021,9,Sant Andreu,60,Sant Andreu,28,66757
2021,9,Sant Andreu,60,Sant Andreu,29,44247
2021,9,Sant Andreu,60,Sant Andreu,30,53870
2021,9,Sant Andreu,60,Sant Andreu,31,56115
2021,9,Sant Andreu,60,Sant Andreu,32,41137
2021,9,Sant Andreu,60,Sant Andreu,33,42556
2021,9,Sant Andreu,60,Sant Andreu,34,39037
2021,9,Sant Andreu,60,Sant Andreu,35,45573
2021,9,Sant Andreu,60,Sant Andreu,36,49299
2021,9,Sant Andreu,60,Sant Andreu,37,40747
2021,9,Sant Andreu,60,Sant Andreu,38,53711
2021,9,Sant Andreu,60,Sant Andreu,39,47259
2021,9,Sant Andreu,60,Sant Andreu,40,55908
2021,9,Sant Andreu,60,Sant Andreu,41,44771
2021,9,Sant Andreu,60,Sant Andreu,42,51709
2021,9,Sant Andreu,60,Sant Andreu,43,42937
2021,9,Sant Andreu,60,Sant Andreu,44,49842
2021,9,Sant Andreu,60,Sant Andreu,45,48334
2021,9,Sant Andreu,60,Sant Andreu,46,52671
2021,9,Sant Andreu,60,Sant Andreu,47,50787
2021,9,Sant Andreu,60,Sant Andreu,48,45565
2021,9,Sant Andreu,60,Sant Andreu,49,49129
2021,9,Sant Andreu,60,Sant Andreu,50,50636
2021,9,Sant Andreu,60,Sant Andreu,51,50419
2021,9,Sant Andreu,60,Sant Andreu,52,48330
2021,9,Sant Andreu,60,Sant Andreu,53,52657
2021,9,Sant Andreu,60,Sant Andreu,54,50665
2021,9,Sant Andreu,61,la Sagrera,55,45340
2021,9,Sant Andreu,61,la Sagrera,56,46684
2021,9,Sant Andreu,61,la Sagrera,57,45056
2021,9,Sant Andreu,61,la Sagrera,58,53288
2021,9,Sant Andreu,61,la Sagrera,59,47426
2021,9,Sant Andreu,61,la Sagrera,60,44881
2021,9,Sant Andreu,61,la Sagrera,61,54366
2021,9,Sant Andreu,61,la Sagrera,62,48357
2021,9,Sant Andreu,61,la Sagrera,63,52045
2021,9,Sant Andreu,61,la Sagrera,64,52086
2021,9,Sant Andreu,61,la Sagrera,65,46802
2021,9,Sant Andreu,61,la Sagrera,66,50635
2021,9,Sant Andreu,61,la Sagrera,67,43943
2021,9,Sant Andreu,61,la Sagrera,68,49411
2021,9,Sant Andreu,61,la Sagrera,69,45473
2021,9,Sant Andreu,61,la Sagrera,70,33035
2021,9,Sant Andreu,61,la Sagrera,71,44073
2021,9,Sant Andreu,61,la Sagrera,72,35411
2021,9,Sant Andreu,61,la Sagrera,73,48487
2021,9,Sant Andreu,62,el Congrés i els Indians,74,44302
2021,9,Sant Andreu,62,el Congrés i els Indians,75,47200
2021,9,Sant Andreu,62,el Congrés i els Indians,76,41638
2021,9,Sant Andreu,62,el Congrés i els Indians,77,43721
2021,9,Sant Andreu,62,el Congrés i els Indians,78,46568
2021,9,Sant Andreu,62,el Congrés i els Indians,79,49460
2021,9,Sant Andreu,62,el Congrés i els Indians,80,46279
2021,9,Sant Andreu,62,el Congrés i els Indians,81,46213
2021,9,Sant Andreu,62,el Congrés i els Indians,82,48678
2021,9,Sant Andreu,63,Navas,83,48503
2021,9,Sant Andreu,63,Navas,84,51936
2021,9,Sant Andreu,63,Navas,85,48736
2021,9,Sant Andreu,63,Navas,86,48680
2021,9,Sant Andreu,63,Navas,87,51111
2021,9,Sant Andreu,63,Navas,88,40820
2021,9,Sant Andreu,63,Navas,89,42985
2021,9,Sant Andreu,63,Navas,90,42883
2021,9,Sant Andreu,63,Navas,91,49148
2021,9,Sant Andreu,63,Navas,92,50205
2021,9,Sant Andreu,63,Navas,93,46060
2021,9,Sant Andreu,63,Navas,94,47640
2021,9,Sant Andreu,63,Navas,95,50619
2021,9,Sant Andreu,61,la Sagrera,156,45811
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,1,41524
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,2,44615
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,3,46561
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,4,46423
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,48806
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,50168
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,62413
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,8,45254
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,46712
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,43553
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,50748
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,54600
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,46156
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,45708
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,46429
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,16,51572
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,17,49227
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,45235
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,47635
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,20,40874
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,44426
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,47489
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,44384
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,52359
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,25,45194
2021,10,Sant Martí,65,el Clot,26,52691
2021,10,Sant Martí,65,el Clot,27,50338
2021,10,Sant Martí,65,el Clot,28,51120
2021,10,Sant Martí,65,el Clot,29,46277
2021,10,Sant Martí,65,el Clot,30,48355
2021,10,Sant Martí,65,el Clot,31,44588
2021,10,Sant Martí,65,el Clot,32,51886
2021,10,Sant Martí,65,el Clot,33,53442
2021,10,Sant Martí,65,el Clot,34,45865
2021,10,Sant Martí,65,el Clot,35,59936
2021,10,Sant Martí,65,el Clot,36,64428
2021,10,Sant Martí,65,el Clot,37,38474
2021,10,Sant Martí,65,el Clot,38,52982
2021,10,Sant Martí,65,el Clot,39,47062
2021,10,Sant Martí,65,el Clot,40,46487
2021,10,Sant Martí,65,el Clot,41,48075
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,44498
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,47350
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,50580
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,57561
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,51102
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,53068
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,54318
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,53593
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,55143
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,60478
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,82633
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,100778
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,83317
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,100275
2021,10,Sant Martí,68,el Poblenou,56,47565
2021,10,Sant Martí,68,el Poblenou,57,45245
2021,10,Sant Martí,68,el Poblenou,58,43786
2021,10,Sant Martí,68,el Poblenou,59,55566
2021,10,Sant Martí,68,el Poblenou,60,49532
2021,10,Sant Martí,68,el Poblenou,61,56895
2021,10,Sant Martí,68,el Poblenou,62,57831
2021,10,Sant Martí,68,el Poblenou,63,56628
2021,10,Sant Martí,68,el Poblenou,64,55834
2021,10,Sant Martí,68,el Poblenou,65,56454
2021,10,Sant Martí,68,el Poblenou,66,58812
2021,10,Sant Martí,68,el Poblenou,67,82380
2021,10,Sant Martí,68,el Poblenou,68,69256
2021,10,Sant Martí,68,el Poblenou,69,66592
2021,10,Sant Martí,68,el Poblenou,70,48172
2021,10,Sant Martí,68,el Poblenou,71,61542
2021,10,Sant Martí,68,el Poblenou,72,54520
2021,10,Sant Martí,68,el Poblenou,73,45597
2021,10,Sant Martí,68,el Poblenou,74,47999
2021,10,Sant Martí,68,el Poblenou,75,50354
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,53737
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,77677
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,76950
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,60322
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,96167
2021,10,Sant Martí,70,el Besòs i el Maresme,81,40281
2021,10,Sant Martí,70,el Besòs i el Maresme,82,26257
2021,10,Sant Martí,70,el Besòs i el Maresme,83,25616
2021,10,Sant Martí,70,el Besòs i el Maresme,84,30297
2021,10,Sant Martí,70,el Besòs i el Maresme,85,27817
2021,10,Sant Martí,70,el Besòs i el Maresme,86,31033
2021,10,Sant Martí,70,el Besòs i el Maresme,87,29988
2021,10,Sant Martí,70,el Besòs i el Maresme,88,41864
2021,10,Sant Martí,70,el Besòs i el Maresme,89,29872
2021,10,Sant Martí,70,el Besòs i el Maresme,90,36785
2021,10,Sant Martí,70,el Besòs i el Maresme,91,39755
2021,10,Sant Martí,70,el Besòs i el Maresme,92,47009
2021,10,Sant Martí,70,el Besòs i el Maresme,93,50211
2021,10,Sant Martí,71,Provençals del Poblenou,94,53904
2021,10,Sant Martí,71,Provençals del Poblenou,95,42377
2021,10,Sant Martí,71,Provençals del Poblenou,96,60748
2021,10,Sant Martí,71,Provençals del Poblenou,97,58213
2021,10,Sant Martí,71,Provençals del Poblenou,98,57905
2021,10,Sant Martí,71,Provençals del Poblenou,99,37917
2021,10,Sant Martí,71,Provençals del Poblenou,100,42459
2021,10,Sant Martí,71,Provençals del Poblenou,101,47072
2021,10,Sant Martí,71,Provençals del Poblenou,102,40976
2021,10,Sant Martí,71,Provençals del Poblenou,103,44783
2021,10,Sant Martí,71,Provençals del Poblenou,104,57014
