Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Renda_Bruta_€
2021,9,Sant Andreu,62,el Congrés i els Indians,81,19665
2021,9,Sant Andreu,62,el Congrés i els Indians,82,20538
2021,9,Sant Andreu,63,Navas,83,20600
2021,9,Sant Andreu,63,Navas,84,22376
2021,9,Sant Andreu,63,Navas,85,20513
2021,9,Sant Andreu,63,Navas,86,20128
2021,9,Sant Andreu,63,Navas,87,20913
2021,9,Sant Andreu,63,Navas,88,18176
2021,9,Sant Andreu,63,Navas,89,18826
2021,9,Sant Andreu,63,Navas,90,18886
2021,9,Sant Andreu,63,Navas,91,19860
2021,9,Sant Andreu,63,Navas,92,20466
2021,9,Sant Andreu,63,Navas,93,19907
2021,9,Sant Andreu,63,Navas,94,20641
2021,9,Sant Andreu,63,Navas,95,20584
2021,9,Sant Andreu,61,la Sagrera,156,18420
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,1,18115
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,2,19652
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,3,20151
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,4,20005
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,20692
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,22200
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,27541
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,8,21057
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,21580
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,19845
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,22760
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,22713
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,20644
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,19708
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,20610
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,16,22313
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,17,20714
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,19907
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,21278
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,20,18214
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,18979
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,20373
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,19146
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,21487
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,25,19525
2021,10,Sant Martí,65,el Clot,26,21989
2021,10,Sant Martí,65,el Clot,27,21539
2021,10,Sant Martí,65,el Clot,28,20310
2021,10,Sant Martí,65,el Clot,29,18998
2021,10,Sant Martí,65,el Clot,30,19824
2021,10,Sant Martí,65,el Clot,31,20420
2021,10,Sant Martí,65,el Clot,32,21136
2021,10,Sant Martí,65,el Clot,33,24252
2021,10,Sant Martí,65,el Clot,34,19226
2021,10,Sant Martí,65,el Clot,35,22776
2021,10,Sant Martí,65,el Clot,36,24126
2021,10,Sant Martí,65,el Clot,37,15165
2021,10,Sant Martí,65,el Clot,38,22422
2021,10,Sant Martí,65,el Clot,39,19207
2021,10,Sant Martí,65,el Clot,40,19892
2021,10,Sant Martí,65,el Clot,41,20947
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,18636
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,20145
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,21882
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,23642
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,23550
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,22921
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,24369
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,22281
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,23201
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,24252
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,32671
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,37475
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,31697
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,36493
2021,10,Sant Martí,68,el Poblenou,56,20321
2021,10,Sant Martí,68,el Poblenou,57,20201
2021,10,Sant Martí,68,el Poblenou,58,19460
2021,10,Sant Martí,68,el Poblenou,59,23466
2021,10,Sant Martí,68,el Poblenou,60,20493
2021,10,Sant Martí,68,el Poblenou,61,23429
2021,10,Sant Martí,68,el Poblenou,62,23564
2021,10,Sant Martí,68,el Poblenou,63,23344
2021,10,Sant Martí,68,el Poblenou,64,23764
2021,10,Sant Martí,68,el Poblenou,65,23635
2021,10,Sant Martí,68,el Poblenou,66,23146
2021,10,Sant Martí,68,el Poblenou,67,30316
2021,10,Sant Martí,68,el Poblenou,68,25950
2021,10,Sant Martí,68,el Poblenou,69,26456
2021,10,Sant Martí,68,el Poblenou,70,20971
2021,10,Sant Martí,68,el Poblenou,71,24249
2021,10,Sant Martí,68,el Poblenou,72,21663
2021,10,Sant Martí,68,el Poblenou,73,19113
2021,10,Sant Martí,68,el Poblenou,74,20212
2021,10,Sant Martí,68,el Poblenou,75,19962
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,24632
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,28664
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,29057
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,23442
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,34144
2021,10,Sant Martí,70,el Besòs i el Maresme,81,15482
2021,10,Sant Martí,70,el Besòs i el Maresme,82,8743
2021,10,Sant Martí,70,el Besòs i el Maresme,83,7845
2021,10,Sant Martí,70,el Besòs i el Maresme,84,11161
2021,10,Sant Martí,70,el Besòs i el Maresme,85,9929
2021,10,Sant Martí,70,el Besòs i el Maresme,86,11718
2021,10,Sant Martí,70,el Besòs i el Maresme,87,11812
2021,10,Sant Martí,70,el Besòs i el Maresme,88,16678
2021,10,Sant Martí,70,el Besòs i el Maresme,89,11986
2021,10,Sant Martí,70,el Besòs i el Maresme,90,13782
2021,10,Sant Martí,70,el Besòs i el Maresme,91,15540
2021,10,Sant Martí,70,el Besòs i el Maresme,92,18661
2021,10,Sant Martí,70,el Besòs i el Maresme,93,20047
2021,10,Sant Martí,71,Provençals del Poblenou,94,22275
2021,10,Sant Martí,71,Provençals del Poblenou,95,17226
2021,10,Sant Martí,71,Provençals del Poblenou,96,23321
2021,10,Sant Martí,71,Provençals del Poblenou,97,24217
2021,10,Sant Martí,71,Provençals del Poblenou,98,21588
2021,10,Sant Martí,71,Provençals del Poblenou,99,14114
2021,10,Sant Martí,71,Provençals del Poblenou,100,17108
2021,10,Sant Martí,71,Provençals del Poblenou,101,17168
2021,10,Sant Martí,71,Provençals del Poblenou,102,16483
2021,10,Sant Martí,71,Provençals del Poblenou,103,18445
2021,10,Sant Martí,71,Provençals del Poblenou,104,22039
2021,10,Sant Martí,72,Sant Martí de Provençals,105,19644
2021,10,Sant Martí,72,Sant Martí de Provençals,106,18532
2021,10,Sant Martí,72,Sant Martí de Provençals,107,23574
2021,10,Sant Martí,72,Sant Martí de Provençals,108,18039
2021,10,Sant Martí,72,Sant Martí de Provençals,109,16702
2021,10,Sant Martí,72,Sant Martí de Provençals,110,16699
2021,10,Sant Martí,72,Sant Martí de Provençals,111,17449
2021,10,Sant Martí,72,Sant Martí de Provençals,112,22159
2021,10,Sant Martí,72,Sant Martí de Provençals,113,17512
2021,10,Sant Martí,72,Sant Martí de Provençals,114,14879
2021,10,Sant Martí,72,Sant Martí de Provençals,115,16106
2021,10,Sant Martí,72,Sant Martí de Provençals,116,15408
2021,10,Sant Martí,72,Sant Martí de Provençals,117,17062
2021,10,Sant Martí,72,Sant Martí de Provençals,118,22221
2021,10,Sant Martí,72,Sant Martí de Provençals,119,15422
2021,10,Sant Martí,72,Sant Martí de Provençals,120,16740
2021,10,Sant Martí,72,Sant Martí de Provençals,121,15960
2021,10,Sant Martí,72,Sant Martí de Provençals,122,20624
2021,10,Sant Martí,73,la Verneda i la Pau,123,18055
2021,10,Sant Martí,73,la Verneda i la Pau,124,18929
2021,10,Sant Martí,73,la Verneda i la Pau,125,16671
2021,10,Sant Martí,73,la Verneda i la Pau,126,18198
2021,10,Sant Martí,73,la Verneda i la Pau,127,19550
2021,10,Sant Martí,73,la Verneda i la Pau,128,19480
2021,10,Sant Martí,73,la Verneda i la Pau,129,19594
2021,10,Sant Martí,73,la Verneda i la Pau,130,18374
2021,10,Sant Martí,73,la Verneda i la Pau,131,21949
2021,10,Sant Martí,73,la Verneda i la Pau,132,16282
2021,10,Sant Martí,73,la Verneda i la Pau,133,15105
2021,10,Sant Martí,73,la Verneda i la Pau,134,15762
2021,10,Sant Martí,73,la Verneda i la Pau,135,16180
2021,10,Sant Martí,73,la Verneda i la Pau,136,16058
2021,10,Sant Martí,73,la Verneda i la Pau,137,14226
2021,10,Sant Martí,73,la Verneda i la Pau,138,12777
2021,10,Sant Martí,73,la Verneda i la Pau,139,13484
2021,10,Sant Martí,73,la Verneda i la Pau,140,13659
2021,10,Sant Martí,73,la Verneda i la Pau,141,14315
2021,10,Sant Martí,73,la Verneda i la Pau,142,13223
2021,10,Sant Martí,73,la Verneda i la Pau,143,15051
2021,10,Sant Martí,65,el Clot,234,19421
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,17305
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,17814
2021,10,Sant Martí,71,Provençals del Poblenou,237,15888
