"Txhash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x312ac5038a4be56b5c5c3436572e75d155ad603a5181166dad4150f18dc64297","18277081","1696421603","2023-10-04 12:13:23","0x8c4b59f6ec2c02e45c2a404448def3a7c0465bd3","0x204d9de758217a39149767731a87bcc32427b6ef","1,572.837276048435234266","$475.59","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x53c9bc9841a1927bb6e7ec91aa5b36e0d73a3522eecfcaf973021f1550c3b892","18277164","1696422599","2023-10-04 12:29:59","0x8c4b59f6ec2c02e45c2a404448def3a7c0465bd3","0x204d9de758217a39149767731a87bcc32427b6ef","35,653.838551534182054808","$10,780.80","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xecf6eab4d5c05e941895416dc3a6aa669b82ddee04a44116df74f67d25bf2842","18277559","1696427363","2023-10-04 13:49:23","0xa91e6cba1718caf1c8844d0ab6a27c4b19cdcf2a","0x204d9de758217a39149767731a87bcc32427b6ef","111.1","$33.59","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x2b7151489260aebc8e2348975e4db770558dd8acebfced1ec30301247d9a4958","18278246","1696435667","2023-10-04 16:07:47","0xeca882093a6d319c8dae679cd7610196a26e4777","0x204d9de758217a39149767731a87bcc32427b6ef","3,217.6813404342133","$972.94","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xc8b5130b4726aee0daadf60ed6cf2cb14a59251d9e51da959ef9d0ad2bc98625","18279090","1696445843","2023-10-04 18:57:23","0x95b9f2f528338b0cdb3f14442837b0e7f05dceec","0x204d9de758217a39149767731a87bcc32427b6ef","3,228.105548986158547671","$976.10","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xb8618899bead1d5373813b2bbf779ee61a0fcf23088d4559279bc496f15cb8d1","18280057","1696457555","2023-10-04 22:12:35","0xa7e6e9d8387a389c9963fac2b7297e4d9410b93a","0x204d9de758217a39149767731a87bcc32427b6ef","942,000","$284,836.56","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x122c20a3d39e7f371945db1a3ee2ce7aa5d5775e6ef92c42346a5a8a2ebbc814","18280476","1696462595","2023-10-04 23:36:35","0x11f3083e679b0de318de58751385d7aceedf698a","0x204d9de758217a39149767731a87bcc32427b6ef","1,366.3095257764528","$413.14","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xc7a68feea0d93bd6ec8b6e15ec7629778b42dbc050d6efbcc32fae6bf8744065","18280822","1696466783","2023-10-05 00:46:23","0x8a2f5d6d822611bdab08d306aa8f3e3942177417","0x204d9de758217a39149767731a87bcc32427b6ef","63,419.320234494685153234","$19,615.40","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x39d46ebdefe9c4e0c0dd9b8bec295ad0a4b96aac5d5f4cb1e36065c113850f99","18280993","1696468859","2023-10-05 01:20:59","0xbaa32387bd55553ec806622d524b12bbb8242a19","0x204d9de758217a39149767731a87bcc32427b6ef","407.906777565051004276","$126.16","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x34a0b8d547ab51073e70532e96c41a07141ad450271263b9c20c29d8ce907a05","18281066","1696469735","2023-10-05 01:35:35","0x73329c2737007a1b43ba19d501b10afe5580f3fa","0x204d9de758217a39149767731a87bcc32427b6ef","6,143.907731845982628246","$1,900.29","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xe4afbf11d50b79463910173913f21d3829a71f2f9e69d9c3ab6f470abc265f7b","18283568","1696499939","2023-10-05 09:58:59","0x376ded05e7e6b0b04db211a0242f63f59283da8a","0x204d9de758217a39149767731a87bcc32427b6ef","689.380254096596664801","$213.22","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xe83c3345deb5d100852c8fcad239c072e38cd48037c24349fe26567f892cb5f0","18284046","1696505711","2023-10-05 11:35:11","0x19a42d8444d22234336850f803961885b1972b64","0x204d9de758217a39149767731a87bcc32427b6ef","21,102.611201841065945153","$6,526.97","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xcd6eb01d7130b0f788bf5347797556782da6ddd0cd00772189f3b02317fa1362","18284400","1696509959","2023-10-05 12:45:59","0x990226be3d36e3bba951db003f7e20546482d2d7","0x204d9de758217a39149767731a87bcc32427b6ef","606.323750141468533013","$187.53","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x8db999456e846bacd4b007cabcf120f4dce719df87894a5b1e09fbcc41d99e19","18284465","1696510763","2023-10-05 12:59:23","0xa31f8afd785ec32df8df77ab83978e49cc0349ac","0x204d9de758217a39149767731a87bcc32427b6ef","10,206.711344619087420103","$3,156.90","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x0e661ecffad4e95eac34cc92e6bdde66ddb289a0da6f756d8d4fbb36b2390a18","18286806","1696539107","2023-10-05 20:51:47","0x9d798ded6b4c95995c8bf877f760318efc89f0ed","0x204d9de758217a39149767731a87bcc32427b6ef","811.3186407807","$250.94","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x61f293729d20522d6f90afecdac0ae5b9ca66d447004afc4091246a24fbcaa1b","18287207","1696543943","2023-10-05 22:12:23","0x360abe51c7291a07a1b923258011eee46efff32d","0x204d9de758217a39149767731a87bcc32427b6ef","6,831.11772455575145092","$2,112.84","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x331428f39d35c389e316ce50a1adaa37db415a99374248da87288f770ebd23c8","18287617","1696548887","2023-10-05 23:34:47","0x65cb74963ed540b271e9ab549f895e125793b68e","0x204d9de758217a39149767731a87bcc32427b6ef","1,424.184170662956078431","$440.50","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x84c190a4fa28e4bbd7f239267b4e496876c17af4c53f3988a4b7e104de1ac404","18287997","1696553483","2023-10-06 00:51:23","0x640588c53a60328ed9834af839132a3918336830","0x204d9de758217a39149767731a87bcc32427b6ef","36,493.272548187010773738","$11,190.84","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xa7fada976a533a07ca47b12a963817e3ab5f79643e48c9d6a70a531f86b81aa6","18291432","1696594967","2023-10-06 12:22:47","0xbe255852c4301d6392fb1d65003b7a0e0ef6e6b0","0x204d9de758217a39149767731a87bcc32427b6ef","15,627.954971009156935852","$4,792.39","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x0fe68ed6a4faef93f3ce7477fb3648c6b2d3bfb919a1e6cd7cc570ca3225902e","18292714","1696610471","2023-10-06 16:41:11","0xff79b76adcaf2d31bc58152d7e4de5509dc43a39","0x204d9de758217a39149767731a87bcc32427b6ef","300","$92.00","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x9b2222c0cd9b058aed9a0b86f97daec7af890d057af97e13704e7e9747f8b8c5","18296749","1696659239","2023-10-07 06:13:59","0xcdf8e5459c10147105ee1767f99a57bd8bb693c1","0x204d9de758217a39149767731a87bcc32427b6ef","858,000","$267,484.34","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x47d87e1e9f9ff00219d7fe1e50d3ad430d1476d3b274e4d730d136f43448e72d","18296965","1696661867","2023-10-07 06:57:47","0x4501205a75f3e6a99f1320b802fda91fb5499b11","0x204d9de758217a39149767731a87bcc32427b6ef","8,893.769439956795","$2,772.66","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xda5b849f2c44627b1c1c4452d1f3e4fbaa882702304d373f4ba7dd7b0585d00f","18297198","1696664699","2023-10-07 07:44:59","0x204d9de758217a39149767731a87bcc32427b6ef","0xb453ac4c31c24cbabdc03cd2474aa5a0b6343070","30,000","$9,352.60","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xa6003b616fdce7ae9c0dbf03c25a27cd57108ca79b57fffcdbc5c006c9e54fe9","18297730","1696671131","2023-10-07 09:32:11","0x3f1e558280f7c393007674d8b254c21cad8d6d79","0x204d9de758217a39149767731a87bcc32427b6ef","797,754.23089767486","$248,702.53","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x96f5c262bd9997462764ed8ad819fe5cc3392fa05f6f3e90e82fd0c056e32023","18298396","1696679147","2023-10-07 11:45:47","0x204d9de758217a39149767731a87bcc32427b6ef","0xb453ac4c31c24cbabdc03cd2474aa5a0b6343070","100,000","$31,175.33","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x47b8a85eea2d524739743cb55ee77f819643a848b64ebbb1c9049407fceffd80","18298731","1696683191","2023-10-07 12:53:11","0x204d9de758217a39149767731a87bcc32427b6ef","0x4501205a75f3e6a99f1320b802fda91fb5499b11","8,893.769439956795","$2,772.66","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x943439ed5dd5804e305eb32a9c5893d081e4a18a92406298419f7ebb912ad92a","18302213","1696725191","2023-10-08 00:33:11","0xbdb803ea68ffe7889aa3c932d74705613fac4dbc","0x204d9de758217a39149767731a87bcc32427b6ef","1,041.995252768252333964","$312.89","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xa6ba3f672e5e94869655d9fc9a23d74226ab5f1e508280297488ce384fc3a654","18302326","1696726547","2023-10-08 00:55:47","0xf59cc73cc03b0366c53f41144691fbd6f9027801","0x204d9de758217a39149767731a87bcc32427b6ef","4,210.305464808274723578","$1,264.29","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x49a4eac20adcf08de9c324fdb7cd53ca4dbc061647c80d904ff86ece5373513c","18302978","1696734431","2023-10-08 03:07:11","0xbeb749038a286733f4f486a7ef93a0b9fa11970d","0x204d9de758217a39149767731a87bcc32427b6ef","3,802.529645806525295706","$1,141.84","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xe8d468de11f1045a595b533083b70d51cdc3bcb45906dbe0758787859fd44cbd","18303358","1696739051","2023-10-08 04:24:11","0xaaace175d9cdf31cda7b2c814ea79ca735042289","0x204d9de758217a39149767731a87bcc32427b6ef","3,774.333005325541122445","$1,133.37","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x2fd697e7ed635db75260076e30a67452856a0aa76ad154bd5d5779cc8ca71fbb","18304702","1696755263","2023-10-08 08:54:23","0xc103100d6278ea3838c9af74ec5f90ff43319a4e","0x204d9de758217a39149767731a87bcc32427b6ef","1,235.81680948198432946","$371.10","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xee68745ae31e84452da52252b5b4142b29e1523a6cd1f56070f4c17cebc82e00","18305238","1696761755","2023-10-08 10:42:35","0x8175469cbcbe106bef6343e2981537441f26ef2d","0x204d9de758217a39149767731a87bcc32427b6ef","132,915.299797211124248609","$39,912.34","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xd75c31fc00064013573d4bc4a19b51915ff4f69dea8ee339e231c22222f56e92","18306236","1696773851","2023-10-08 14:04:11","0xa1a18c3558365c098ad1306075d8ac9b9ab78219","0x204d9de758217a39149767731a87bcc32427b6ef","63.797111493641283591","$19.16","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x0a958a6b9749b30f5c56e661b8d7b004a7254e037ea76bd9670f20eb27a881ed","18306285","1696774439","2023-10-08 14:13:59","0xf7adc901c921ca4eecc0f95a26aec81dacf57620","0x204d9de758217a39149767731a87bcc32427b6ef","339.332306047127305902","$101.90","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x62479bf7f9e3dea3915144f1be25b7168130a4ad69538cddf2ba2f3394ce4528","18307841","1696793291","2023-10-08 19:28:11","0x912941f7f49ef926d7209df5f4ba58ec434988a5","0x204d9de758217a39149767731a87bcc32427b6ef","100,000","$30,028.40","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xcc49811bb2e2667e506a3a9d10fa24e28e7bf1bd2e65f53fdbbd55c340372304","18312028","1696843799","2023-10-09 09:29:59","0xa8add9437ce01cd99465045a2d8d87076c8367c6","0x204d9de758217a39149767731a87bcc32427b6ef","450,016.523089957061336806","$134,839.15","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x63085fbb994e360a563d710b5ecb290c720b4a93f47727827a64ffda5126f12d","18312033","1696843859","2023-10-09 09:30:59","0x04106fdd34485c03794f112e1c71ec6706bbb506","0x204d9de758217a39149767731a87bcc32427b6ef","84,507.378490377228658416","$25,321.08","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x7fc028af4344a5659c2acfa8a5d4d4406aa5adc21e5a8f8a519f79e3a581e113","18312045","1696844003","2023-10-09 09:33:23","0x3cfc30926f7a6da65f5e734bd3bcb8db02cd24af","0x204d9de758217a39149767731a87bcc32427b6ef","360,000","$107,867.36","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xadda92a955586ea998801b09697df0d3e038f30f2e5f3484d62c72e8d3f03676","18312534","1696849907","2023-10-09 11:11:47","0x16b7d0bbe72bd65619bdd230c8054ab6e41cf02c","0x204d9de758217a39149767731a87bcc32427b6ef","80,000","$23,970.52","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x8b72f025eab45b7555ac0e4b1137fb66485c12f22bb33f3fed5de8c25a917b4e","18312536","1696849931","2023-10-09 11:12:11","0x409d283f9641ef16ad4ccd79abe3a7281abde198","0x204d9de758217a39149767731a87bcc32427b6ef","314.817688861662216464","$94.33","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xcbc095756c0f8056618e3017e154d7aebfb5acf2c3f0a0149e2af0305ce44d42","18314261","1696870799","2023-10-09 16:59:59","0x908bb17c730b83ebea7581c0ed88e06eabb1355e","0x204d9de758217a39149767731a87bcc32427b6ef","515.916322893113397109","$154.58","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xff7fa2264b0cf8c3d7a93dc0c4c61bf06420a54a1f92e32c0a3438153cd0b08a","18314306","1696871339","2023-10-09 17:08:59","0x6aff656a5e44c3e9af2bc19cccafe7d30cd4cd09","0x204d9de758217a39149767731a87bcc32427b6ef","31,268.957882877915459008","$9,369.17","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xd0a0f9e91360581a8a02af26894a5ea0971f0d7d6c61bbb70cd75c24cd4174bc","18314446","1696873019","2023-10-09 17:36:59","0xb03fedd3a6acb5111a0e8af9a46346e4d870a9c3","0x204d9de758217a39149767731a87bcc32427b6ef","10","$3.00","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x2fc09afc5fc41ee80298bb8062a83b62b0187f49e053e27c543ec64c73c20056","18314875","1696878215","2023-10-09 19:03:35","0xc9aefca21844fdb3fe8f58d883f908991d757692","0x204d9de758217a39149767731a87bcc32427b6ef","43,566.726905183336269222","$13,053.97","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x32fc7dee248ebaea03f024398da9358d23931a8ef78728f9e9461d1aeb04e4bc","18315020","1696879967","2023-10-09 19:32:47","0x0fba9095cedc2757cb52f0bfe31ab6a8774ce468","0x204d9de758217a39149767731a87bcc32427b6ef","500","$149.82","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xf1dec730ab8f468d13b981779919f72fe4be9fd6b56c2b811964b06b9b846403","18315362","1696884107","2023-10-09 20:41:47","0x69bc29d277e43f0a253ca7bb79a72da6da4bcba1","0x204d9de758217a39149767731a87bcc32427b6ef","6,876.87309126083970243","$2,060.53","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x50f6c49757436cf80fb4dce54c8cb6ad6536eac393fb438346abfd165fcfa872","18315675","1696887935","2023-10-09 21:45:35","0xccaa6be265fca5e4b0122fc561309370771996eb","0x204d9de758217a39149767731a87bcc32427b6ef","16,946.180971386498788747","$5,077.61","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xa201f6a2b2edcb0db78d2d9f3c282c28390ffb0c371777811220cb14a9ca0f8a","18315894","1696890587","2023-10-09 22:29:47","0x66dea2d2639dd894336b06840a26d19bd6a15f5f","0x204d9de758217a39149767731a87bcc32427b6ef","623,045.795204811988875964","$186,684.18","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x4321eae7771467de49af08632ed2aa22193d2de4b867d41660fdb351e71b311a","18316127","1696893455","2023-10-09 23:17:35","0x4f8bb28187cc89ddad0f35aa76a4693a54595c24","0x204d9de758217a39149767731a87bcc32427b6ef","25","$7.49","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x06f5e2f3b820dbb4eba04d0d4445c687bbf1ce53a2fcba9e50ecec1e3954b12a","18316330","1696895891","2023-10-09 23:58:11","0x1b06f86cc6afecb851be1b8f5080bc134f2331db","0x204d9de758217a39149767731a87bcc32427b6ef","61.790148202173745504","$18.51","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x45eaee01fe075b8c1e9645b01e2a3d9ebf635b0da9ce3bc86521f46438ee7ce1","18316572","1696898831","2023-10-10 00:47:11","0xf1c6faf83de831f57225ce9f9499ccedb5a2361d","0x204d9de758217a39149767731a87bcc32427b6ef","809.41","$244.32","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xc0ec6914e0f90fa9ebf030c25f0d146eff5a6798303cf10b8216bd51a4f44d55","18316624","1696899455","2023-10-10 00:57:35","0xb8d7b045d299c9c356bc5ee4fe2dddc8a31280a5","0x204d9de758217a39149767731a87bcc32427b6ef","7,001.71711819606944784","$2,113.47","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x558caf17aaae00c28956ca14332993c0e1df081d400b0cd0706951121021dd1d","18317910","1696915019","2023-10-10 05:16:59","0xf6836d198a6a3a64f7103316f2e36b23ff990992","0x204d9de758217a39149767731a87bcc32427b6ef","556.956037654300976209","$168.12","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x6258ede30be6ebe3e32830bf7dc2469ae9b2bf0d5ad68ad99e864eec6c926179","18319220","1696930823","2023-10-10 09:40:23","0x3213977900a71e183818472e795c76af8cbc3a3e","0x204d9de758217a39149767731a87bcc32427b6ef","9,493.968136029456977919","$2,865.76","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x05b3007f1c25381c9701d1b1de43d60c0aea438920a897cc38aed5f63d599b31","18319287","1696931627","2023-10-10 09:53:47","0xeb3a4113907d38058955661fab0e81dd513761ed","0x204d9de758217a39149767731a87bcc32427b6ef","7,745.346859998876012365","$2,337.94","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xdb069d28bd28df33fe05717c41dbccc3769e1a4b2b36ceb7f881aded0e7cf248","18319349","1696932383","2023-10-10 10:06:23","0x204d9de758217a39149767731a87bcc32427b6ef","0xcc262641fc6d2b17e8b20db942026a25bfac72ef","8,339","$2,517.13","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x5399871e357463e8130ac863f296a5ee8214ec67c2973b92cdac0d4b1dec30f4","18319841","1696938311","2023-10-10 11:45:11","0x5665785813011a5c37c10972f8d3d463441637c3","0x204d9de758217a39149767731a87bcc32427b6ef","1,455.735751490419549421","$439.41","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x1199a5c27f2db7ee43eb666079a16be1b5773420e68ff5ea5f3a361fa2ba5ff4","18320583","1696947275","2023-10-10 14:14:35","0x99bcea6bb0403927fb3c038163478d5b42082fd9","0x204d9de758217a39149767731a87bcc32427b6ef","917.2365992181815","$276.87","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x2c62ed40bc04d24acff18673a032cb5d5691b9042ce0ee9c9740461e3b4fb45d","18321698","1696960751","2023-10-10 17:59:11","0x9774e28baaa1e722673e45ad8fdc7666b3aa252e","0x204d9de758217a39149767731a87bcc32427b6ef","4,415.158619753097253554","$1,332.72","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x59647d5acbb098de3debbf2802bbe69bd6bb576f4419900bb73580c9842ba78b","18322159","1696966295","2023-10-10 19:31:35","0xcb33844b365c53d3462271cee9b719b6fc8ba06a","0x204d9de758217a39149767731a87bcc32427b6ef","192,574.9185311922","$58,128.85","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x072dd55ab915cbd1133acebd380d74e6e90c5bc5d413dfaaaf98128ae97998d3","18325121","1697002103","2023-10-11 05:28:23","0x214013e8e5d8264b27e824077ce9fff49bc20e8e","0x204d9de758217a39149767731a87bcc32427b6ef","19,131.209695070284386627","$5,851.84","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x89c06fcf2e733e9bfa17696a0d7075b708359d64074d52fdcd26738e12a33114","18326268","1697016047","2023-10-11 09:20:47","0x859df1b9bb101715b7c9bfc213378e383d216241","0x204d9de758217a39149767731a87bcc32427b6ef","45,803.65775925803396137","$14,010.39","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x394baae9b469ff7980f1f8c6c6e31255ae3434f51a0adfd5e0874e91427dd41c","18326273","1697016107","2023-10-11 09:21:47","0x070172e1338c407096f7030007c1a865d5a05487","0x204d9de758217a39149767731a87bcc32427b6ef","150,000","$45,881.91","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xda882c852a700996bd17f780d7207c3d73ae9df02aa87c622087a7650470052f","18326345","1697016983","2023-10-11 09:36:23","0x106e7eca4a0dac78eadfab1fea20336290694139","0x204d9de758217a39149767731a87bcc32427b6ef","1,326.785401479838737278","$405.84","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xfb09253725d97189840148de7ab251347f87a6b7b81947c9afdddfdcc1876c2d","18326372","1697017307","2023-10-11 09:41:47","0x28e6503bf8afd1aa5e2970ec0511bea215e252ad","0x204d9de758217a39149767731a87bcc32427b6ef","1,811.320572623042564976","$554.05","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x53b42f7abd39964d85012202151f1013dca2b215f337ad5f595d9622d5c37938","18327531","1697031263","2023-10-11 13:34:23","0x056c23c029da306b0f73f3e005f7a31bfad7af4f","0x204d9de758217a39149767731a87bcc32427b6ef","356.19","$108.95","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x13311ad6f222a530bad827c9e2a6bed5420e9f6e1110262b3a0981d382f34457","18328301","1697040599","2023-10-11 16:09:59","0x359f4fe841f246a095a82cb26f5819e10a91fe0d","0x204d9de758217a39149767731a87bcc32427b6ef","408,506,567.33428242","N/A","0x39aa39c021dfbae8fac545936693ac917d5e7563","Compound USD Coin","cUSDC"
"0x0c9f75994cb7cc10fe127eee766b1ff899d483b6512f61bd7d09e73f5c8c5f69","18329777","1697058563","2023-10-11 21:09:23","0x8796abe8dce8fee368e95a88b731636ef5749926","0x204d9de758217a39149767731a87bcc32427b6ef","1,626,600","$497,543.40","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xcfa22384bbda5c82b487edb5466ee68913faa4a4c7e4cbe5f600933e2821d94a","18330489","1697067167","2023-10-11 23:32:47","0x73329c2737007a1b43ba19d501b10afe5580f3fa","0x204d9de758217a39149767731a87bcc32427b6ef","14,157.359487139855751573","$4,330.44","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x666aa90a99d2d9b52bd83a5d443b4dccc769400181e9133b6ef1c661e7b4ac77","18331293","1697076899","2023-10-12 02:14:59","0x91f8c5d3e33c61b0662d439d16fe576c012381d5","0x204d9de758217a39149767731a87bcc32427b6ef","39,528.244140942382521607","$11,985.37","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x5f179780d0b79c2f964f7ad164df5bf17484cbae8f2b87b0435def41aabc924d","18331647","1697081243","2023-10-12 03:27:23","0xd0ec53a6144dee637052bf94b443fd1d49f45076","0x204d9de758217a39149767731a87bcc32427b6ef","516,173.533237155899382593","$156,509.13","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xf07ae9c0bb10b2749046a187b80539bd2f26d80555aa8d36be1d6d87aa1c0269","18331656","1697081351","2023-10-12 03:29:11","0x08e29a38e6f469834dab09142da41694c15d63cd","0x204d9de758217a39149767731a87bcc32427b6ef","660.605367142358898826","$200.30","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x30811973e42ffa6187ad396f27ee14c63f9f9ceccb1ab95c4d34372461b56bdf","18332624","1697093075","2023-10-12 06:44:35","0x24e9fb39c5f69a9dfc6558a3df26468731cd76c1","0x204d9de758217a39149767731a87bcc32427b6ef","30.079757472184538525","$9.12","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x66b69c03b6b32773fb8baa6fe91538d571d9222460daf81cbdfa64d8386f3188","18333147","1697099351","2023-10-12 08:29:11","0x5a9da824ce38274852ae8a3ba60fce3c1f81f812","0x204d9de758217a39149767731a87bcc32427b6ef","200,000","$60,642.06","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xa6278312f41fa9a2694233f228ff53745342fc8c148a053a5d3ed4c968dc345b","18337903","1697156855","2023-10-13 00:27:35","0x7d3b6f0fae542b06a071c8d7ad7b06ab8ad7f16a","0x204d9de758217a39149767731a87bcc32427b6ef","120.830653110921482147","$36.17","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xdcb45ccf96ec3d75deceff2a2f35504e83bda5d268ff6379cec4a55fbf49cff6","18338667","1697166107","2023-10-13 03:01:47","0x9b29882756e35f012579468105bfd662a9968351","0x204d9de758217a39149767731a87bcc32427b6ef","1,603.458514237159665959","$479.95","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
